,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Lat,Lng,Full_Address
316,2221471,CLOSED,2665 Impulsion Drive,Apex,27562,2/25/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$269,525.00","$254,000.00",0,Yes,2,0-.25 Acres,0.94,NC,35.6870211,-78.9316762,"2665 Impulsion Drive,Apex,NC,27562"
317,2190229,CLOSED,2665 Impulsion Drive,Apex,27562,2/25/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$264,100.00","$254,000.00",0,Yes,2,0-.25 Acres,0.96,NC,35.6870211,-78.9316762,"2665 Impulsion Drive,Apex,NC,27562"
318,2316017,CLOSED,2008 Silky Dogwood Trail,Apex,27502,6/23/2020,Dogwood Ridge,"1,570",2000,3,2,1,Attached,"$259,900.00","$254,000.00",18,Yes,1,0-.25 Acres,0.98,NC,35.7345812,-78.8778864,"2008 Silky Dogwood Trail,Apex,NC,27502"
319,2108917,CLOSED,1608 Topaz Lane,Apex,27502,1/24/2018,Salem Creek Townhomes,"1,807",2017,2,2,2,Attached,"$254,990.00","$254,990.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7231285,-78.85911399999999,"1608 Topaz Lane,Apex,NC,27502"
320,2227797,CLOSED,103 Pleasant Glen Lane,Apex,27539,1/30/2019,Woodcreek,"1,614",2016,3,2,1,Attached,"$255,000.00","$255,000.00",2,Yes,1,0-.25 Acres,1.0,NC,35.670209,-78.80345299999999,"103 Pleasant Glen Lane,Apex,NC,27539"
321,2240604,CLOSED,116 WRITING ROCK Place,Apex,27539,6/28/2019,Woodcreek,"1,655",2016,3,2,1,Attached,"$255,000.00","$255,000.00",73,Yes,1,0-.25 Acres,1.0,NC,35.670362,-78.8069276,"116 WRITING ROCK Place,Apex,NC,27539"
322,2330875,CLOSED,215 Gallent Hedge Trail,Apex,27539,8/14/2020,Miramonte,"2,006",2006,3,3,1,Attached,"$247,000.00","$255,000.00",1,Yes,1,0-.25 Acres,1.03,NC,35.6874338,-78.8269728,"215 Gallent Hedge Trail,Apex,NC,27539"
323,2163586,CLOSED,247 Bally Shannon Way,Apex,27539,2/16/2018,Scots Laurel,"2,481",2006,4,3,1,Attached,"$260,000.00","$255,000.00",14,Yes,2,0-.25 Acres,0.98,NC,35.6795648,-78.7993547,"247 Bally Shannon Way,Apex,NC,27539"
324,2299183,CLOSED,325 Anterbury Drive,Apex,27502-4713,3/3/2020,Bradley Terrace,"2,172",2007,4,3,1,Attached,"$255,000.00","$255,000.00",3,Yes,0,0-.25 Acres,1.0,NC,35.7131926,-78.8578935,"325 Anterbury Drive,Apex,NC,27502-4713"
325,2277411,CLOSED,144 Darley Dale Loop,Apex,27502,12/31/2019,Haddon Hall,"2,250",2006,3,3,1,Attached,"$264,900.00","$255,000.00",58,Yes,1,0-.25 Acres,0.96,NC,35.743785,-78.86865499999999,"144 Darley Dale Loop,Apex,NC,27502"
326,2289109,CLOSED,856 Queen City Crescent,Apex,27523-7527,1/6/2020,CitiSide at Beaver Creek,"1,854",2008,4,2,1,Attached,"$263,000.00","$255,000.00",16,Yes,1,0-.25 Acres,0.97,NC,35.74962530000001,-78.8853553,"856 Queen City Crescent,Apex,NC,27523-7527"
327,2319660,CLOSED,1110 Silky Dogwood Trail,Apex,27502,8/3/2020,Dogwood Ridge,"1,582",1999,3,2,1,Attached,"$270,000.00","$255,000.00",23,Yes,1,0-.25 Acres,0.94,NC,35.7354662,-78.8765901,"1110 Silky Dogwood Trail,Apex,NC,27502"
328,2170027,CLOSED,816 New Derby Lane,Apex,27523,11/26/2018,Salem Pointe,"1,687",2018,3,2,1,Attached,"$255,845.00","$255,845.00",0,Yes,1,0-.25 Acres,1.0,NC,35.75849,-78.833962,"816 New Derby Lane,Apex,NC,27523"
329,2250441,CLOSED,206 Grindstone Drive,Apex,27502,8/22/2019,Old Mill Village,"1,903",2007,3,3,0,Attached,"$260,000.00","$256,000.00",79,Yes,2,0-.25 Acres,0.98,NC,35.7306123,-78.84185870000002,"206 Grindstone Drive,Apex,NC,27502"
330,2175800,CLOSED,868 Queen City Crescent,Apex,27523,4/5/2018,CitiSide at Beaver Creek,"2,043",2011,3,3,1,Attached,"$240,000.00","$256,000.00",2,Yes,1,0-.25 Acres,1.07,NC,35.7496652,-78.8859272,"868 Queen City Crescent,Apex,NC,27523"
331,2272569,CLOSED,3012 White Cloud Circle,Apex,27502,9/23/2019,Dogwood Ridge,"1,649",2002,3,2,1,Attached,"$250,000.00","$256,000.00",3,Yes,1,0-.25 Acres,1.02,NC,35.7353209,-78.8780826,"3012 White Cloud Circle,Apex,NC,27502"
332,2202812,CLOSED,243 Bally Shannon Way,Apex,27539-6329,8/27/2018,Scots Laurel,"2,355",2006,3,2,2,Attached,"$259,900.00","$256,900.00",15,Yes,2,0-.25 Acres,0.99,NC,35.6797076,-78.7995585,"243 Bally Shannon Way,Apex,NC,27539-6329"
333,2252446,CLOSED,119 Jamison Woods Lane,Apex,27539,6/27/2019,Jamison Park,"1,776",2006,3,3,1,Attached,"$257,000.00","$257,000.00",5,Yes,1,0-.25 Acres,1.0,NC,35.6702012,-78.7633389,"119 Jamison Woods Lane,Apex,NC,27539"
334,2208634,CLOSED,2007 White Pond Court,Apex,27523,9/28/2018,Walden Townes,"1,815",2001,3,2,1,Attached,"$259,000.00","$257,000.00",17,Yes,1,0-.25 Acres,0.99,NC,35.7522518,-78.8790665,"2007 White Pond Court,Apex,NC,27523"
335,2302257,CLOSED,705 Briarcliff Street,Apex,27502-1239,6/17/2020,55 James at Midtown,"1,713",2014,3,2,1,Attached,"$262,000.00","$257,500.00",95,Yes,1,0-.25 Acres,0.98,NC,35.7203993,-78.84156010000001,"705 Briarcliff Street,Apex,NC,27502-1239"
336,2266431,CLOSED,901 Arbor Valley Lane,Apex,27502,10/10/2019,Glen Arbor,"2,089",2003,3,2,1,Attached,"$259,500.00","$257,500.00",53,Yes,1,0-.25 Acres,0.99,NC,35.7349191,-78.8657551,"901 Arbor Valley Lane,Apex,NC,27502"
337,2309949,CLOSED,117 Writing Rock Place,Apex,27539,5/14/2020,Woodcreek,"1,856",2017,3,2,1,Attached,"$259,999.00","$257,500.00",3,Yes,1,0-.25 Acres,0.99,NC,35.6699576,-78.80696019999999,"117 Writing Rock Place,Apex,NC,27539"
338,2150996,CLOSED,1435 Salem Creek Drive,Apex,27502,5/30/2018,Salem Creek Townhomes,"2,096",2017,3,2,2,Attached,"$255,710.00","$257,975.00",0,Yes,1,0-.25 Acres,1.01,NC,35.7231585,-78.8586227,"1435 Salem Creek Drive,Apex,NC,27502"
339,2312616,CLOSED,756 Treviso Lane,Apex,27502,6/9/2020,55 James at Midtown,"1,671",2013,2,2,1,Attached,"$257,000.00","$258,000.00",42,Yes,1,0-.25 Acres,1.0,NC,35.7212334,-78.84255390000001,"756 Treviso Lane,Apex,NC,27502"
340,2335123,CLOSED,772 Treviso Lane,Apex,27502,9/25/2020,55 James at Midtown,"1,816",2014,3,2,1,Attached,"$265,000.00","$258,000.00",29,Yes,1,0-.25 Acres,0.97,NC,35.7207592,-78.8423674,"772 Treviso Lane,Apex,NC,27502"
341,2282247,CLOSED,149 Writing Rock Place,Apex,27539,3/12/2020,Woodcreek,"1,710",2017,3,2,1,Attached,"$258,700.00","$258,700.00",116,Yes,1,0-.25 Acres,1.0,NC,35.6702486,-78.8052452,"149 Writing Rock Place,Apex,NC,27539"
342,2190235,CLOSED,2664 Impulsion Drive,Apex,27562,3/11/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$257,670.00","$258,795.00",0,Yes,2,0-.25 Acres,1.0,NC,35.6868024,-78.9319242,"2664 Impulsion Drive,Apex,NC,27562"
343,2172286,CLOSED,141 Writing Rock Place,Apex,27539,6/27/2018,Woodcreek,"1,620",2018,3,2,1,Attached,"$257,325.00","$258,991.00",0,Yes,1,0-.25 Acres,1.01,NC,35.6698915,-78.8059127,"141 Writing Rock Place,Apex,NC,27539"
344,2253320,CLOSED,262 Bally Shannon Way,Apex,27539,7/1/2019,Scots Laurel,"2,627",2007,3,2,2,Attached,"$259,000.00","$259,000.00",22,Yes,2,0-.25 Acres,1.0,NC,35.6789855,-78.7998351,"262 Bally Shannon Way,Apex,NC,27539"
345,2150645,CLOSED,1437 Salem Creek Drive,Apex,27502,5/30/2018,Salem Creek Townhomes,"2,088",2017,3,2,2,Attached,"$257,710.00","$259,560.00",0,Yes,1,0-.25 Acres,1.01,NC,35.7231905,-78.8586856,"1437 Salem Creek Drive,Apex,NC,27502"
346,2272534,CLOSED,137 Writing Rock Place,Apex,27539,12/2/2019,Woodcreek,"1,711",2018,3,2,1,Attached,"$259,800.00","$259,800.00",13,Yes,1,0-.25 Acres,1.0,NC,35.6698994,-78.8060607,"137 Writing Rock Place,Apex,NC,27539"
347,2235724,CLOSED,251 Bally Shannon Way,Apex,27539,3/15/2019,Scots Laurel,"2,319",2006,3,2,2,Attached,"$255,000.00","$260,000.00",2,Yes,2,0-.25 Acres,1.02,NC,35.6794298,-78.79929299999999,"251 Bally Shannon Way,Apex,NC,27539"
348,2276653,CLOSED,641 Briarcliff Street,Apex,27502-1238,11/1/2019,55 James at Midtown,"1,712",2014,3,2,1,Attached,"$265,000.00","$260,000.00",8,Yes,1,0-.25 Acres,0.98,NC,35.7218165,-78.84153839999999,"641 Briarcliff Street,Apex,NC,27502-1238"
349,2267008,CLOSED,108 Pleasant Glen Lane,Apex,27539,1/24/2020,Woodcreek,"1,957",2015,2,2,1,Attached,"$259,900.00","$260,000.00",163,Yes,1,0-.25 Acres,1.0,NC,35.6701365,-78.8040283,"108 Pleasant Glen Lane,Apex,NC,27539"
350,2283142,CLOSED,107 Ransomwood Drive,Apex,27539,1/28/2020,Woodcreek,"1,776",2015,3,2,1,Attached,"$265,000.00","$260,000.00",72,Yes,1,0-.25 Acres,0.98,NC,35.6703213,-78.8030768,"107 Ransomwood Drive,Apex,NC,27539"
351,2334509,CLOSED,1503 Waterland Drive,Apex,27502,8/19/2020,Seagroves Farm,"1,527",2007,2,2,1,Attached,"$252,500.00","$260,200.00",1,Yes,1,0-.25 Acres,1.03,NC,35.726816,-78.82739819999999,"1503 Waterland Drive,Apex,NC,27502"
352,2163685,CLOSED,1429 Salem Creek Drive,Apex,27502,6/30/2018,Salem Creek Townhomes,"1,807",2018,2,2,2,Attached,"$259,235.00","$260,250.00",0,Yes,1,0-.25 Acres,1.0,NC,35.7230706,-78.8584243,"1429 Salem Creek Drive,Apex,NC,27502"
353,2176805,CLOSED,912 Ambergate Station,Apex,27502-2431,6/26/2018,The Villages of Apex,"1,671",2013,3,2,1,Attached,"$260,000.00","$260,300.00",67,Yes,0,0-.25 Acres,1.0,NC,35.7458981,-78.8466473,"912 Ambergate Station,Apex,NC,27502-2431"
354,2196654,CLOSED,2674 Impulsion Drive,Apex,27562,2/5/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$261,410.00","$260,515.00",0,Yes,2,0-.25 Acres,1.0,NC,35.686608,-78.93150299999999,"2674 Impulsion Drive,Apex,NC,27562"
355,2141721,CLOSED,832 New Derby Lane,Apex,27523,2/15/2018,Salem Pointe,"1,687",2018,3,2,1,Attached,"$261,005.00","$261,005.00",0,,1,0-.25 Acres,1.0,NC,35.7584792,-78.8345399,"832 New Derby Lane,Apex,NC,27523"
356,2235715,CLOSED,1517 Poets Glade Drive,Apex,27523,4/1/2019,Walden Townes,"1,670",2000,3,2,1,Attached,"$265,000.00","$262,000.00",11,Yes,0,0-.25 Acres,0.99,NC,35.7512655,-78.88028609999999,"1517 Poets Glade Drive,Apex,NC,27523"
357,2256346,CLOSED,725 Wickham Ridge Road,Apex,27539,8/21/2019,Pemberley,"1,759",2013,4,3,0,Attached,"$259,000.00","$262,000.00",2,Yes,0,0-.25 Acres,1.01,NC,35.6945802,-78.8295267,"725 Wickham Ridge Road,Apex,NC,27539"
358,2253732,CLOSED,725 Treviso Lane,Apex,27502,6/17/2019,55 James at Midtown,"1,724",2014,3,2,1,Attached,"$259,000.00","$262,000.00",3,Yes,1,0-.25 Acres,1.01,NC,35.7222686,-78.84254849999999,"725 Treviso Lane,Apex,NC,27502"
359,2264211,CLOSED,2002 White Pond Court,Apex,27523,8/5/2019,Walden Townes,"1,576",2002,3,2,1,Attached,"$262,000.00","$262,000.00",5,Yes,1,0-.25 Acres,1.0,NC,35.751959,-78.87944619999999,"2002 White Pond Court,Apex,NC,27523"
360,2338957,CLOSED,173 Old Grove Lane,Apex,27507,10/14/2020,The Groves,"1,428",2006,2,2,1,Attached,"$265,000.00","$262,000.00",10,Yes,0,0-.25 Acres,0.99,NC,35.72696850000001,-78.8342053,"173 Old Grove Lane,Apex,NC,27507"
361,2137673,CLOSED,834 New Derby Lane,Apex,27523,2/16/2018,Salem Pointe,"1,754",2018,3,2,1,Attached,"$262,250.00","$262,250.00",0,,1,0-.25 Acres,1.0,NC,35.758474,-78.834603,"834 New Derby Lane,Apex,NC,27523"
362,2172609,CLOSED,100 Castien Cove Place,Apex,27539-9402,4/12/2018,Woodcreek,"1,952",2016,2,2,1,Attached,"$269,900.00","$262,500.00",34,Yes,1,0-.25 Acres,0.97,NC,35.6702272,-78.8081833,"100 Castien Cove Place,Apex,NC,27539-9402"
363,2238256,CLOSED,114 Jamison Woods Lane,Apex,27539,5/23/2019,Jamison Park,"1,970",2004,3,3,0,Attached,"$269,900.00","$262,500.00",30,Yes,1,0-.25 Acres,0.97,NC,35.6708685,-78.76332289999999,"114 Jamison Woods Lane,Apex,NC,27539"
364,2095054,CLOSED,2051 Old Chapman Drive,Apex,27502,5/25/2018,Hempstead at Beaver Creek,"1,741",2017,3,2,1,Attached,"$256,990.00","$262,795.00",0,,2,0-.25 Acres,1.02,NC,35.7427835,-78.885324,"2051 Old Chapman Drive,Apex,NC,27502"
365,2194764,CLOSED,1014 Tender Drive,Apex,27502,8/1/2018,The Villages of Apex,"1,719",2014,3,2,1,Attached,"$270,000.00","$263,000.00",34,Yes,1,0-.25 Acres,0.97,NC,35.7441821,-78.843803,"1014 Tender Drive,Apex,NC,27502"
366,2227604,CLOSED,116 Ransomwood Drive,Apex,27539-6219,4/26/2019,Woodcreek,"1,780",2015,3,2,1,Attached,"$268,000.00","$263,000.00",102,Yes,1,0-.25 Acres,0.98,NC,35.6708495,-78.8029773,"116 Ransomwood Drive,Apex,NC,27539-6219"
367,2141716,CLOSED,834 Salem Pointe Place,Apex,27523,5/11/2018,Salem Pointe,"1,687",2017,3,2,1,Attached,"$263,110.00","$263,110.00",0,,1,0-.25 Acres,1.0,NC,35.75778,-78.83456220000001,"834 Salem Pointe Place,Apex,NC,27523"
368,2283223,CLOSED,3193 Retama Run,Apex,27562,12/6/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$267,305.00","$263,500.00",0,Yes,2,0-.25 Acres,0.99,NC,35.685732,-78.931276,"3193 Retama Run,Apex,NC,27562"
369,2281540,CLOSED,2074 Jersey City Place,Apex,27523-7529,12/27/2019,CitiSide at Beaver Creek,"2,051",2012,3,2,2,Attached,"$270,000.00","$263,900.00",56,Yes,1,0-.25 Acres,0.98,NC,35.7487678,-78.88568409999999,"2074 Jersey City Place,Apex,NC,27523-7529"
370,2250781,CLOSED,241 Bally Shannon Way,Apex,27539,11/15/2019,Scots Laurel,"2,565",2006,4,3,1,Attached,"$268,500.00","$264,000.00",115,Yes,2,0-.25 Acres,0.98,NC,35.6797349,-78.7996249,"241 Bally Shannon Way,Apex,NC,27539"
371,2314135,CLOSED,742 Wickham Ridge Road,Apex,27539,5/26/2020,Pemberley,"1,771",2012,4,3,0,Attached,"$264,900.00","$264,900.00",10,Yes,0,0-.25 Acres,1.0,NC,35.6950477,-78.8298927,"742 Wickham Ridge Road,Apex,NC,27539"
372,2231495,CLOSED,107 Writing Rock Place,Apex,27539,4/17/2019,Woodcreek,"1,809",2016,3,2,1,Attached,"$264,900.00","$264,900.00",52,Yes,1,0-.25 Acres,1.0,NC,35.6699898,-78.8074086,"107 Writing Rock Place,Apex,NC,27539"
373,2218081,CLOSED,409 Old Mill Village Drive,Apex,27502-1487,4/3/2019,Old Mill Village,"1,812",2007,4,2,1,Attached,"$274,900.00","$264,900.00",94,Yes,3,0-.25 Acres,0.96,NC,35.73135,-78.8423122,"409 Old Mill Village Drive,Apex,NC,27502-1487"
374,2196700,CLOSED,2033 Whitesmith Drive,Apex,27502,1/30/2019,Hempstead at Beaver Creek,"1,456",2018,3,2,1,Attached,"$279,695.00","$265,000.00",0,Yes,1,0-.25 Acres,0.95,NC,35.743498,-78.884327,"2033 Whitesmith Drive,Apex,NC,27502"
375,2307316,CLOSED,169 Old Grove Lane,Apex,27502,4/8/2020,The Groves,"1,599",2006,3,2,1,Attached,"$275,000.00","$265,000.00",4,Yes,0,0-.25 Acres,0.96,NC,35.7269507,-78.8341279,"169 Old Grove Lane,Apex,NC,27502"
376,2247797,CLOSED,1202 Haywards Heath Lane,Apex,27502,6/11/2019,Haddon Hall,"2,240",2010,3,3,1,Attached,"$280,000.00","$265,000.00",15,Yes,1,0-.25 Acres,0.95,NC,35.741645,-78.86734299999999,"1202 Haywards Heath Lane,Apex,NC,27502"
377,2340127,CLOSED,200 Presenteer Trail,Apex,27539,10/23/2020,Miramonte,"2,069",2008,3,3,1,Attached,"$269,900.00","$265,000.00",19,Yes,1,0-.25 Acres,0.98,NC,35.6871598,-78.826039,"200 Presenteer Trail,Apex,NC,27539"
378,2316468,CLOSED,100 Tobacco Leaf Lane,Apex,27502,5/22/2020,Seagroves Farm,"1,523",2007,3,2,1,Attached,"$259,900.00","$265,000.00",1,Yes,1,0-.25 Acres,1.02,NC,35.7271498,-78.82724309999999,"100 Tobacco Leaf Lane,Apex,NC,27502"
379,2301667,CLOSED,972 Ambergate Station,Apex,27502,3/17/2020,The Villages of Apex,"1,677",2012,3,2,1,Attached,"$265,000.00","$265,000.00",2,Yes,0,0-.25 Acres,1.0,NC,35.7444743,-78.84673579999999,"972 Ambergate Station,Apex,NC,27502"
380,2161075,CLOSED,1626 Shepherds Glade Drive,Apex,27523,1/10/2018,Walden Townes,"1,815",1997,3,2,1,Attached,"$265,000.00","$265,000.00",13,,1,0-.25 Acres,1.0,NC,35.7518466,-78.8814986,"1626 Shepherds Glade Drive,Apex,NC,27523"
381,2191159,CLOSED,115 Bowerbank Lane,Apex,27539,9/4/2018,Woodcreek,"1,866",2017,3,2,1,Attached,"$265,000.00","$265,000.00",0,,1,0-.25 Acres,1.0,NC,35.6705442,-78.80622699999999,"115 Bowerbank Lane,Apex,NC,27539"
382,2256127,CLOSED,3196 Retama Run,Apex,27562,11/21/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$271,505.00","$265,000.00",0,Yes,2,0-.25 Acres,0.98,NC,35.686105,-78.931541,"3196 Retama Run,Apex,NC,27562"
383,2317671,CLOSED,1506 Haywards Heath Lane,Apex,27502,7/2/2020,Haddon Hall,"2,278",2006,3,3,1,Attached,"$269,900.00","$265,000.00",12,Yes,1,0-.25 Acres,0.98,NC,35.7431321,-78.86923790000002,"1506 Haywards Heath Lane,Apex,NC,27502"
384,2177397,CLOSED,1387 Town Home Drive,Apex,27502,4/30/2018,Scotts Mill,"1,751",2015,3,3,1,Attached,"$270,000.00","$265,000.00",23,Yes,1,0-.25 Acres,0.98,NC,35.7265446,-78.8772645,"1387 Town Home Drive,Apex,NC,27502"
385,2250919,CLOSED,1534 Haywards Heath Lane,Apex,27502,6/21/2019,Haddon Hall,"2,261",2005,3,3,0,Attached,"$270,000.00","$265,000.00",20,Yes,1,0-.25 Acres,0.98,NC,35.743432,-78.868977,"1534 Haywards Heath Lane,Apex,NC,27502"
386,2164669,CLOSED,1422 Salem Creek Drive,Apex,27502,11/14/2018,Salem Creek Townhomes,"2,033",2018,4,3,1,Attached,"$261,110.00","$265,068.00",0,Yes,1,0-.25 Acres,1.02,NC,35.7231648,-78.8579891,"1422 Salem Creek Drive,Apex,NC,27502"
387,2269067,CLOSED,504 Village Loop Drive,Apex,27502,10/31/2019,Scotts Mill,"1,765",2016,3,3,1,Attached,"$269,000.00","$265,500.00",66,Yes,1,0-.25 Acres,0.99,NC,35.7271227,-78.875874,"504 Village Loop Drive,Apex,NC,27502"
388,2293029,CLOSED,2067 White Pond Court,Apex,27523,3/16/2020,Walden Townes,"1,644",2003,3,2,1,Attached,"$265,000.00","$266,000.00",10,Yes,1,0-.25 Acres,1.0,NC,35.7505186,-78.879564,"2067 White Pond Court,Apex,NC,27523"
389,2287493,CLOSED,1448 Providence Green Lane,Apex,27502-8077,1/23/2020,Green at Scotts Mill,"1,822",2015,3,3,1,Attached,"$269,900.00","$266,500.00",33,Yes,1,0-.25 Acres,0.99,NC,35.7262101,-78.8770655,"1448 Providence Green Lane,Apex,NC,27502-8077"
390,2269580,CLOSED,117 Havelock Court,Apex,27539,8/29/2019,Scots Laurel,"2,653",2006,3,2,2,Attached,"$270,000.00","$266,500.00",7,Yes,2,0-.25 Acres,0.99,NC,35.681159,-78.79705799999999,"117 Havelock Court,Apex,NC,27539"
391,2273040,CLOSED,408 Knightsborough Way,Apex,27502-4388,12/20/2019,Haddon Hall,"1,792",1999,3,3,0,Attached,"$265,000.00","$267,000.00",40,Yes,0,0-.25 Acres,1.01,NC,35.741771,-78.8601824,"408 Knightsborough Way,Apex,NC,27502-4388"
392,2168232,CLOSED,1613 Shepherds Glade Drive,Apex,27523-4808,3/12/2018,Walden Townes,"1,974",1998,3,2,1,Attached,"$272,000.00","$267,000.00",1,Yes,1,0-.25 Acres,0.98,NC,35.7516717,-78.8805258,"1613 Shepherds Glade Drive,Apex,NC,27523-4808"
393,2249741,CLOSED,107 Brittingham Loop,Apex,27502-3649,7/26/2019,Haddon Hall,"2,252",2008,3,3,1,Attached,"$269,800.00","$267,000.00",68,Yes,1,0-.25 Acres,0.99,NC,35.7421885,-78.8681544,"107 Brittingham Loop,Apex,NC,27502-3649"
394,2235462,CLOSED,100 Darley Dale Loop,Apex,27502,3/20/2019,Haddon Hall,"2,436",2006,3,3,1,Attached,"$275,000.00","$267,000.00",3,Yes,1,0-.25 Acres,0.97,NC,35.742729,-78.868937,"100 Darley Dale Loop,Apex,NC,27502"
395,2172312,CLOSED,139 Writing Rock Place,Apex,27539,6/29/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$268,643.00","$267,084.00",0,Yes,1,0-.25 Acres,0.99,NC,35.6698947,-78.8059868,"139 Writing Rock Place,Apex,NC,27539"
396,2171667,CLOSED,304 Castien Cove Place,Apex,27539,5/24/2018,Woodcreek,"1,856",2018,3,2,1,Attached,"$274,123.00","$267,500.00",0,Yes,1,0-.25 Acres,0.98,NC,35.6711553,-78.80757299999999,"304 Castien Cove Place,Apex,NC,27539"
397,2180873,CLOSED,805 New Derby Lane,Apex,27523,11/30/2018,Salem Pointe,"1,687",2018,3,2,1,Attached,"$267,590.00","$267,590.00",0,Yes,1,0-.25 Acres,1.0,NC,35.75818,-78.833495,"805 New Derby Lane,Apex,NC,27523"
398,2254156,CLOSED,1003 Arbor Valley Lane,Apex,27502,6/24/2019,Glen Arbor,"2,137",2003,3,2,1,Attached,"$267,900.00","$267,900.00",9,Yes,1,0-.25 Acres,1.0,NC,35.734766,-78.865127,"1003 Arbor Valley Lane,Apex,NC,27502"
399,2200996,CLOSED,133 Writing Rock Place,Apex,27539,8/8/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$269,057.00","$267,996.00",0,Yes,1,0-.25 Acres,1.0,NC,35.66990970000001,-78.8062205,"133 Writing Rock Place,Apex,NC,27539"
400,2160554,CLOSED,130 Darley Dale Loop,Apex,27502,1/25/2018,Haddon Hall,"2,466",2007,4,3,1,Attached,"$269,900.00","$268,000.00",26,Yes,1,0-.25 Acres,0.99,NC,35.7433799,-78.8685082,"130 Darley Dale Loop,Apex,NC,27502"
401,2324298,CLOSED,203 Castien Cove Place,Apex,27539,8/27/2020,Woodcreek,"1,698",2018,3,2,1,Attached,"$269,000.00","$268,000.00",14,,1,0-.25 Acres,1.0,NC,35.6704613,-78.8073992,"203 Castien Cove Place,Apex,NC,27539"
402,2290146,CLOSED,1428 Providence Green Lane,Apex,27502,2/14/2020,Green at Scotts Mill,"1,798",2015,3,3,1,Attached,"$269,900.00","$268,500.00",33,Yes,1,0-.25 Acres,0.99,NC,35.7264464,-78.8768886,"1428 Providence Green Lane,Apex,NC,27502"
403,2257334,CLOSED,1424 Providence Green Lane,Apex,27502,7/30/2019,Scotts Mill,"1,745",2015,3,3,1,Attached,"$275,000.00","$269,000.00",22,Yes,1,0-.25 Acres,0.98,NC,35.7264864,-78.87686649999999,"1424 Providence Green Lane,Apex,NC,27502"
404,2171619,CLOSED,307 Castien Cove Place,Apex,27539,6/26/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$269,817.00","$269,000.00",0,Yes,1,0-.25 Acres,1.0,NC,35.6711947,-78.8070788,"307 Castien Cove Place,Apex,NC,27539"
405,2341271,CLOSED,140 Brittingham Loop,Apex,27502,10/23/2020,Haddon Hall,"2,239",2007,3,3,1,Attached,"$271,000.00","$269,000.00",5,Yes,1,0-.25 Acres,0.99,NC,35.74259929999999,-78.8686034,"140 Brittingham Loop,Apex,NC,27502"
406,2202225,CLOSED,118 Darley Dale Loop,Apex,27502,8/10/2018,Haddon Hall,"2,275",2007,3,3,1,Attached,"$260,000.00","$269,000.00",3,Yes,1,0-.25 Acres,1.03,NC,35.7430987,-78.8685414,"118 Darley Dale Loop,Apex,NC,27502"
407,2250917,CLOSED,120 Writing Rock Place,Apex,27539,6/26/2019,Woodcreek,"1,820",2017,3,2,1,Attached,"$269,000.00","$269,000.00",1,Yes,1,0-.25 Acres,1.0,NC,35.6703512,-78.80676319999999,"120 Writing Rock Place,Apex,NC,27539"
408,2244848,CLOSED,2447 Baslow Drive,Apex,27539-9062,7/8/2019,Pemberley,"1,984",2013,4,3,0,Attached,"$274,900.00","$269,500.00",36,Yes,1,0-.25 Acres,0.98,NC,35.6934229,-78.8285302,"2447 Baslow Drive,Apex,NC,27539-9062"
409,2247061,CLOSED,112 Brittingham Loop,Apex,27502-3649,5/1/2019,Haddon Hall,"2,443",2008,3,3,1,Attached,"$274,900.00","$269,500.00",7,Yes,1,0-.25 Acres,0.98,NC,35.7420597,-78.8677895,"112 Brittingham Loop,Apex,NC,27502-3649"
410,2196294,CLOSED,110 Bowerbank Lane,Apex,27539,10/12/2018,Woodcreek,"1,713",2018,3,2,1,Attached,"$275,000.00","$269,500.00",0,Yes,1,0-.25 Acres,0.98,NC,35.6709259,-78.8063887,"110 Bowerbank Lane,Apex,NC,27539"
411,2286289,CLOSED,3170 Retama Run,Apex,27562,12/17/2019,Woodbury,"1,818",2019,3,2,1,Attached,"$273,035.00","$269,535.00",0,Yes,2,0-.25 Acres,0.99,NC,35.686173,-78.930025,"3170 Retama Run,Apex,NC,27562"
412,2187344,CLOSED,2035 Whitesmith Drive,Apex,27502,1/23/2019,Hempstead at Beaver Creek,"1,456",2018,3,2,1,Attached,"$268,090.00","$269,585.00",0,Yes,1,0-.25 Acres,1.01,NC,35.743492,-78.884411,"2035 Whitesmith Drive,Apex,NC,27502"
413,2328776,CLOSED,110 Brittingham Loop,Apex,27502,8/6/2020,Haddon Hall,"2,093",2008,3,2,2,Attached,"$269,900.00","$269,900.00",3,,1,0-.25 Acres,1.0,NC,35.74199,-78.86778699999999,"110 Brittingham Loop,Apex,NC,27502"
